Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
modulation by host of symbiont transcription (GO:0052472)	1/20	0.056455651532110469326131152456582640297710895538330078125	0.2012009783677417285030486482355627231299877166748046875	0.07904262873042877668439132321509532630443572998046875	0.294679661948925752934513866421184502542018890380859375	-0.987403074936406	1.5832524262913001	EP300
embryo development ending in birth or egg hatching (GO:0009792)	3/230	0.1435799261279915584044175602684845216572284698486328125	0.36298800074232862034051549926516599953174591064453125	0.22980936147489072762795103699318133294582366943359375	0.5484241104223792628857836461975239217281341552734375	-1.562293040885581	1.5832051160558502	XRCC2;ALKBH1;LIG4
antigen processing and presentation (GO:0019882)	5/225	0.1386202177774986388225642031102324835956096649169921875	0.3605908558906636418583957492955960333347320556640625	0.2225927326371841263874529204258578829467296600341796875	0.54404084804677321773880294131231494247913360595703125	-1.5509682950798998	1.5820052281398305	PSMA5;PSMB4;PSMC5;PSMB5;PSMC4
negative regulation of organelle organization (GO:0010639)	3/237	0.150586660984924958217590074127656407654285430908203125	0.366941592580735831408134117737063206732273101806640625	0.2399409995504948323041816138356807641685009002685546875	0.56697285529017571459320379290147684514522552490234375	-1.5778767839034726	1.581904459360825	UBE2C;ATM;IGF1
response to hypoxia (GO:0001666)	2/241	0.1546216502288377814267050780472345650196075439453125	0.373399746373521690401275918702594935894012451171875	0.2457422624330893590194335729393060319125652313232421875	0.572679151151277654463456201483495533466339111328125	-1.6033710649828659	1.5794900187972283	EP300;ATM
regulation of cell division (GO:0051302)	4/234	0.147575053421349078330848669793340377509593963623046875	0.364572782709782050591940105732646770775318145751953125	0.2355952991980851951581144021474756300449371337890625	0.55893430220308182310162692374433390796184539794921875	-1.558151904979005	1.5722205664315916	UBE2C;ATM;IGF1;BRCA2
modulation by host of viral transcription (GO:0043921)	1/20	0.056455651532110469326131152456582640297710895538330078125	0.2012009783677417285030486482355627231299877166748046875	0.07904262873042877668439132321509532630443572998046875	0.294679661948925752934513866421184502542018890380859375	-0.9780732084265016	1.5682924427103988	EP300
modulation of transcription in other organism involved in symbiotic interaction (GO:0052312)	1/21	0.059194669165835323010327329029678367078304290771484375	0.203170515233940862653838621554314158856868743896484375	0.0826494273012202962380712278900318779051303863525390625	0.295855693303925748605109902200638316571712493896484375	-0.9835383512401276	1.5674745870897813	EP300
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	1/28	0.07815021164268708131483975876108161173760890960693359375	0.24131114969058720109984506052569486200809478759765625	0.10751145954301655205398446923936717212200164794921875	0.34514591575516029298142939296667464077472686767578125	-1.099057519930376	1.562495016876761	UBE2N
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	1/34	0.0940987006087511679286450316794798709452152252197265625	0.2723558057963313405736016648006625473499298095703125	0.128294134379871749285229043380240909755229949951171875	0.38158071585778030598845589338452555239200592041015625	-1.2010645925441916	1.5621598075543315	UBE2N
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	1/29	0.0808273239863694648033032308376277796924114227294921875	0.2476867617612609484556429606527672149240970611572265625	0.111008720630713264565514464266016148030757904052734375	0.353567145630893808760930596690741367638111114501953125	-1.1117789100691013	1.5515879610969683	EP300
response to decreased oxygen levels (GO:0036293)	2/245	0.1586780003151474771616591397105366922914981842041015625	0.382055066234983087269938550889492034912109375	0.251550037170715390377750964034930802881717681884765625	0.57811856763819979843077589976019226014614105224609375	-1.6057645160327958	1.5450514080341717	EP300;ATM
regulation of inflammatory response to antigenic stimulus (GO:0002861)	1/21	0.059194669165835323010327329029678367078304290771484375	0.203170515233940862653838621554314158856868743896484375	0.0826494273012202962380712278900318779051303863525390625	0.295855693303925748605109902200638316571712493896484375	-0.9624659934924159	1.5338913666510916	PSMB4
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	1/25	0.0700728143627800947879080695201992057263851165771484375	0.22491750404330745904957211678265593945980072021484375	0.09693840222866846600968671054943115450441837310791015625	0.32540733362237672654515563408494926989078521728515625	-1.0203937756484007	1.5224495463304153	RNF168
protein localization to chromosome (GO:0034502)	2/26	0.07277297840446846077799847307687741704285144805908203125	0.22819123848532940623812237390666268765926361083984375	0.10047635168226144719572090480141923762857913970947265625	0.329090560773074913836211408124654553830623626708984375	-1.0274828225624035	1.5181790644189617	SPO11;RAD21
interaction with symbiont (GO:0051702)	1/33	0.09145957883446541314409472533952794037759304046630859375	0.269057451916663692426112675093463622033596038818359375	0.124863668573382546878036691850866191089153289794921875	0.378984762063554525557407259839237667620182037353515625	-1.152209547490042	1.5126556592253932	EP300
negative regulation of B cell activation (GO:0050869)	1/29	0.0808273239863694648033032308376277796924114227294921875	0.2476867617612609484556429606527672149240970611572265625	0.111008720630713264565514464266016148030757904052734375	0.353567145630893808760930596690741367638111114501953125	-1.0837573319868996	1.5124813160531434	ATM
protein K11-linked ubiquitination (GO:0070979)	1/26	0.07277297840446846077799847307687741704285144805908203125	0.22819123848532940623812237390666268765926361083984375	0.10047635168226144719572090480141923762857913970947265625	0.329090560773074913836211408124654553830623626708984375	-1.0233243908745384	1.5120346853688196	UBE2C
regionalization (GO:0003002)	3/247	0.160713870608602038547729762285598553717136383056640625	0.384667222847216105918732864665798842906951904296875	0.25445587269796055007731183650321327149868011474609375	0.58151073732387026371526417278801091015338897705078125	-1.5426899210589462	1.4738499668846865	EP300;ATM;PALB2
regulation of protein deacetylation (GO:0090311)	1/31	0.08615864754593920149527974672309937886893749237060546875	0.259116527377936112230827347957529127597808837890625	0.11796291243103991519536322130079497583210468292236328125	0.3656398320180509475818553255521692335605621337890625	-1.0903719845031155	1.4725227289962095	EP300
T cell differentiation in thymus (GO:0033077)	1/34	0.0940987006087511679286450316794798709452152252197265625	0.2723558057963313405736016648006625473499298095703125	0.128294134379871749285229043380240909755229949951171875	0.38158071585778030598845589338452555239200592041015625	-1.123083580999365	1.4607341200900859	LIG4
regulation of protein export from nucleus (GO:0046825)	1/25	0.0700728143627800947879080695201992057263851165771484375	0.22491750404330745904957211678265593945980072021484375	0.09693840222866846600968671054943115450441837310791015625	0.32540733362237672654515563408494926989078521728515625	-0.9778768268244789	1.4590133406291397	BARD1
response to oxygen levels (GO:0070482)	2/259	0.1730290971170252711797132860738201998174190521240234375	0.40340213131894364639862260446534492075443267822265625	0.2719062091780559686782225981005467474460601806640625	0.60585070617915437463096850478905253112316131591796875	-1.598692977248532	1.4513276489549092	EP300;ATM
female gamete generation (GO:0007292)	2/37	0.1019709445715017981370920097106136381626129150390625	0.29149997935810934013289852373418398201465606689453125	0.1385064836290772205540378081423114053905010223388671875	0.405984584260592307192183625375037081539630889892578125	-1.1705756711638984	1.4429865911618147	SPO11;MCM9
mitotic nuclear division (GO:0007067)	5/240	0.1536108606048518232523036886050249449908733367919921875	0.3720694198482787928838888547034002840518951416015625	0.2442912737025771108267946374326129443943500518798828125	0.572679151151277654463456201483495533466339111328125	-1.4558559979471495	1.4393681807268406	WEE1;STAG2;APITD1;RAD21;HAUS5
regulation of protein catabolic process (GO:0042176)	3/260	0.1740626177081764092147153633050038479268550872802734375	0.40464556817791585974219970012200064957141876220703125	0.27336084571915197916069928396609611809253692626953125	0.60588746352546285489637512000626884400844573974609375	-1.5786507661573848	1.4282743909640736	BARD1;UBE2C;ATM
regulation of DNA-dependent DNA replication (GO:0090329)	4/34	0.0940987006087511679286450316794798709452152252197265625	0.2723558057963313405736016648006625473499298095703125	0.128294134379871749285229043380240909755229949951171875	0.38158071585778030598845589338452555239200592041015625	-1.0918593424614427	1.4201224404450243	STAG2;INO80;SMC1A;BRCA2
histone mRNA metabolic process (GO:0008334)	1/28	0.07815021164268708131483975876108161173760890960693359375	0.24131114969058720109984506052569486200809478759765625	0.10751145954301655205398446923936717212200164794921875	0.34514591575516029298142939296667464077472686767578125	-0.9968124735197307	1.4171364959441286	ATM
meiotic cell cycle (GO:0051321)	2/34	0.0940987006087511679286450316794798709452152252197265625	0.2723558057963313405736016648006625473499298095703125	0.128294134379871749285229043380240909755229949951171875	0.38158071585778030598845589338452555239200592041015625	-1.0712746362347916	1.3933490254953163	STAG2;H2AFX
positive regulation of mitosis (GO:0045840)	2/42	0.1149422076517915003446290711508481763303279876708984375	0.321758636644634332668601928162388503551483154296875	0.1552665455540154504365801813037251122295856475830078125	0.44073907141473156467981198147754184901714324951171875	-1.2214504700585447	1.3850681457105976	UBE2C;IGF1
intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:0042771)	2/30	0.08349679548555953567667842207811190746724605560302734375	0.254901537916293052798977214479236863553524017333984375	0.1144925213074605985230647320349817164242267608642578125	0.36181425678802980883119744248688220977783203125	-1.0127186935271422	1.3842628357421425	EP300;BRCA2
positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/40	0.10977594845570026738101887531229294836521148681640625	0.3094381264831411737503685799310915172100067138671875	0.14860130336063459566275923862121999263763427734375	0.426306575953026178904536891423049382865428924560546875	-1.1740217500619614	1.3771241331375526	RAD51B
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	1/41	0.1123627718511112927313178033728036098182201385498046875	0.3156301473178786398676720637013204395771026611328125	0.151940355605675758710049194633029401302337646484375	0.432816012975322850220294412793009541928768157958984375	-1.1941861964953386	1.3771166187285073	EP300
DNA-dependent DNA replication (GO:0006261)	1/26	0.07277297840446846077799847307687741704285144805908203125	0.22819123848532940623812237390666268765926361083984375	0.10047635168226144719572090480141923762857913970947265625	0.329090560773074913836211408124654553830623626708984375	-0.9232770183223832	1.3642075654175452	POLQ
meiosis I (GO:0007127)	2/22	0.06192587238424572537720536047345376573503017425537109375	0.207016656028325585214844295478542335331439971923828125	0.08624235163225900391292810809318325482308864593505859375	0.302034902469686283854599651021999306976795196533203125	-0.8642522579627958	1.3611593008405867	SPO11;BRCA2
histone phosphorylation (GO:0016572)	1/22	0.06192587238424572537720536047345376573503017425537109375	0.207016656028325585214844295478542335331439971923828125	0.08624235163225900391292810809318325482308864593505859375	0.302034902469686283854599651021999306976795196533203125	-0.860012666450987	1.3544821306453174	ATM
DNA strand elongation involved in DNA replication (GO:0006271)	2/33	0.09145957883446541314409472533952794037759304046630859375	0.269057451916663692426112675093463622033596038818359375	0.124863668573382546878036691850866191089153289794921875	0.378984762063554525557407259839237667620182037353515625	-1.0267741566656072	1.34798027165283	PRIM2;LIG4
post-anal tail morphogenesis (GO:0036342)	1/20	0.056455651532110469326131152456582640297710895538330078125	0.2012009783677417285030486482355627231299877166748046875	0.07904262873042877668439132321509532630443572998046875	0.294679661948925752934513866421184502542018890380859375	-0.8395180997564841	1.3461261181919255	PALB2
sister chromatid cohesion (GO:0007062)	2/24	0.0673649231741576259846482344073592685163021087646484375	0.2197508985802158198996636429001227952539920806884765625	0.093386786981259739537364339412306435406208038330078125	0.317436599444702205463642030736082233488559722900390625	-0.8869802624250507	1.3440062919267683	STAG2;SMC1A
nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	1/46	0.1251864886826526135354953339628991670906543731689453125	0.336464682206863707758515147361322306096553802490234375	0.1684436526586285953754895672318525612354278564453125	0.4595076437134062441458581815822981297969818115234375	-1.222456128691722	1.3315751197505497	UBE2N
