Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
histone deubiquitination (GO:0016578)	1/17	0.0160342070688025591096437239002625574357807636260986328125	0.0732543185692352272209149077752954326570034027099609375	0.0224577210232258690780771104300583829171955585479736328125	0.10615524509170275180292009054028312675654888153076171875	-1.1577242152169576	3.026080481042077	SUPT3H
negative regulation of metaphase/anaphase transition of cell cycle (GO:1902100)	1/35	0.0327459765470238528539681510665104724466800689697265625	0.09304649433483606901784668252730625681579113006591796875	0.044438516003568129253409324519452638924121856689453125	0.1283575317623724121318673496716655790805816650390625	-1.2719557531333932	3.020457324881443	USP44
response to axon injury (GO:0048678)	1/39	0.036423008501687066662544367545706336386501789093017578125	0.09721949005167511426162008092433097772300243377685546875	0.049259333024261574285329601252669817768037319183349609375	0.1345010694685892238542379573118523694574832916259765625	-1.2945918901033273	3.017414158075147	BCL2
negative regulation of cellular component organization (GO:0051129)	2/474	0.0735164783880108696489941166873904876410961151123046875	0.133062214595177585874097303531016223132610321044921875	0.119479767631897215718339566592476330697536468505859375	0.19550772440055974588091203258954919874668121337890625	-1.4953496901446663	3.016028332938745	USP44;CHEK1
regulation of mitochondrial depolarization (GO:0051900)	1/15	0.01416055043961806335361952591256340383552014827728271484375	0.06970580814995087914898164171972894109785556793212890625	0.0199861469071194348956499453606738825328648090362548828125	0.1042560946871379512490563001847476698458194732666015625	-1.131625884313301	3.01405344315185	BCL2
gland morphogenesis (GO:0022612)	1/14	0.01322245510584363348272063376498408615589141845703125	0.06864818053867056957262349214943242259323596954345703125	0.0187481477944926554213278535598874441348016262054443359375	0.10318862447519973335463561170399771071970462799072265625	-1.1249003356388112	3.013338754913128	BCL2
regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	1/41	0.03825655469077171577652052292251028120517730712890625	0.09721949005167511426162008092433097772300243377685546875	0.051661118955043862366327545032618218101561069488525390625	0.1358420716332643662926926708678365685045719146728515625	-1.2923015530325508	3.0120758769095093	BCL2
negative regulation of calcium ion transport (GO:0051926)	1/38	0.035504994018631698404764307497316622175276279449462890625	0.0965680576615702557230491720474674366414546966552734375	0.048056286837172813852792074840181157924234867095947265625	0.133298986107872219353254195084446109831333160400390625	-1.2830791658687333	2.999206863416244	BCL2
extrinsic apoptotic signaling pathway in absence of ligand (GO:0097192)	1/36	0.0336664787470309645467381187700084410607814788818359375	0.0933843993816454165379781215960974805057048797607421875	0.045645879944497279312454196542603312991559505462646484375	0.1286551212951757838798272359781549312174320220947265625	-1.2636508052273714	2.996155204408936	BCL2
B cell receptor signaling pathway (GO:0050853)	1/33	0.0309024794744716391203809280341374687850475311279296875	0.09268927474656026010979559259794768877327442169189453125	0.042019459029781415504434249896803521551191806793212890625	0.1280405380988934027630676837361534126102924346923828125	-1.259142889472684	2.994874525112812	BCL2
centrosome duplication (GO:0051298)	1/14	0.01322245510584363348272063376498408615589141845703125	0.06864818053867056957262349214943242259323596954345703125	0.0187481477944926554213278535598874441348016262054443359375	0.10318862447519973335463561170399771071970462799072265625	-1.1116541663131438	2.9778554377528503	CEP192
somatic diversification of immune receptors (GO:0002200)	1/37	0.03458615100164659506010167433487367816269397735595703125	0.09555620375553743051089128357489244081079959869384765625	0.046851803015771527338717561406156164593994617462158203125	0.131523736176804406650120427002548240125179290771484375	-1.2665319350706512	2.973868510631651	PMS2
regulation of cytokine production (GO:0001817)	2/482	0.07568382451391848786403926396815222688019275665283203125	0.1342715566883985189861050457693636417388916015625	0.12281473042654848792931687739837798289954662322998046875	0.19773476339014084413037153353798203170299530029296875	-1.4770343587443933	2.9657239767779067	UBB;POLR2L
adherens junction assembly (GO:0034333)	1/31	0.029055654125732792436576090722155640833079814910888671875	0.09268927474656026010979559259794768877327442169189453125	0.039594619111220641372028694604523479938507080078125	0.1280405380988934027630676837361534126102924346923828125	-1.2413336688754009	2.9525152491919875	BCL2
regulation of protein acetylation (GO:1901983)	1/42	0.039172087804775095054576894426645594649016857147216796875	0.09721949005167511426162008092433097772300243377685546875	0.052859861923101443548222988511042785830795764923095703125	0.1358420716332643662926926708678365685045719146728515625	-1.2616136633332424	2.9405490323741628	CHEK1
regulation of cell cycle checkpoint (GO:1901976)	1/29	0.02720549482512853167737176818263833411037921905517578125	0.09055543277507067945197860581174609251320362091064453125	0.037163983241100873033957441293750889599323272705078125	0.126104972259852010640912567396298982203006744384765625	-1.2231233384817335	2.9376891935136347	USP44
response to UV-B (GO:0010224)	1/15	0.01416055043961806335361952591256340383552014827728271484375	0.06970580814995087914898164171972894109785556793212890625	0.0199861469071194348956499453606738825328648090362548828125	0.1042560946871379512490563001847476698458194732666015625	-1.0993469993418794	2.928079548653799	BCL2
B cell proliferation (GO:0042100)	1/36	0.0336664787470309645467381187700084410607814788818359375	0.0933843993816454165379781215960974805057048797607421875	0.045645879944497279312454196542603312991559505462646484375	0.1286551212951757838798272359781549312174320220947265625	-1.233078220262743	2.923666658384131	BCL2
chromatin modification (GO:0016568)	2/475	0.0737862341449611047750067882589064538478851318359375	0.133062214595177585874097303531016223132610321044921875	0.1198952822667774531506523771895444951951503753662109375	0.19550772440055974588091203258954919874668121337890625	-1.44728901516413	2.9190929081369155	CHEK1;SUPT3H
positive regulation of B cell proliferation (GO:0030890)	1/36	0.0336664787470309645467381187700084410607814788818359375	0.0933843993816454165379781215960974805057048797607421875	0.045645879944497279312454196542603312991559505462646484375	0.1286551212951757838798272359781549312174320220947265625	-1.2301626233085887	2.9167536876868376	BCL2
secondary metabolic process (GO:0019748)	1/40	0.037340195157419549254473878363569383509457111358642578125	0.09721949005167511426162008092433097772300243377685546875	0.050460943191055047940540845274881576187908649444580078125	0.1358078346173796357998497796870651654899120330810546875	-1.2388033837554844	2.887383196040918	BCL2
negative regulation of type I interferon production (GO:0032480)	1/39	0.036423008501687066662544367545706336386501789093017578125	0.09721949005167511426162008092433097772300243377685546875	0.049259333024261574285329601252669817768037319183349609375	0.1345010694685892238542379573118523694574832916259765625	-1.2339443100444067	2.876057744427154	UBB
intracellular transport of virus (GO:0075733)	1/32	0.029979483191511724360367452391074039041996002197265625	0.09268927474656026010979559259794768877327442169189453125	0.0408077627503568851619064616897958330810070037841796875	0.1280405380988934027630676837361534126102924346923828125	-1.2028499880120405	2.8609817176016876	UBB
transport of virus (GO:0046794)	1/32	0.029979483191511724360367452391074039041996002197265625	0.09268927474656026010979559259794768877327442169189453125	0.0408077627503568851619064616897958330810070037841796875	0.1280405380988934027630676837361534126102924346923828125	-1.1998419503453692	2.85382709245643	UBB
multi-organism intracellular transport (GO:1902583)	1/32	0.029979483191511724360367452391074039041996002197265625	0.09268927474656026010979559259794768877327442169189453125	0.0408077627503568851619064616897958330810070037841796875	0.1280405380988934027630676837361534126102924346923828125	-1.1956098380826796	2.8437610028101195	UBB
regulation of mitotic sister chromatid separation (GO:0010965)	1/42	0.039172087804775095054576894426645594649016857147216796875	0.09721949005167511426162008092433097772300243377685546875	0.052859861923101443548222988511042785830795764923095703125	0.1358420716332643662926926708678365685045719146728515625	-1.2180521886169484	2.839016640922918	USP44
multi-organism localization (GO:1902579)	1/32	0.029979483191511724360367452391074039041996002197265625	0.09268927474656026010979559259794768877327442169189453125	0.0408077627503568851619064616897958330810070037841796875	0.1280405380988934027630676837361534126102924346923828125	-1.1907493066189014	2.8322002165156626	UBB
regulation of mitotic sister chromatid segregation (GO:0033047)	1/42	0.039172087804775095054576894426645594649016857147216796875	0.09721949005167511426162008092433097772300243377685546875	0.052859861923101443548222988511042785830795764923095703125	0.1358420716332643662926926708678365685045719146728515625	-1.2145379280331636	2.830825658326981	USP44
base-excision repair (GO:0006284)	1/42	0.039172087804775095054576894426645594649016857147216796875	0.09721949005167511426162008092433097772300243377685546875	0.052859861923101443548222988511042785830795764923095703125	0.1358420716332643662926926708678365685045719146728515625	-1.2128913731565574	2.826987894445791	POLD4
multi-organism transport (GO:0044766)	1/32	0.029979483191511724360367452391074039041996002197265625	0.09268927474656026010979559259794768877327442169189453125	0.0408077627503568851619064616897958330810070037841796875	0.1280405380988934027630676837361534126102924346923828125	-1.1832975848326854	2.814476277531174	UBB
regulation of sister chromatid segregation (GO:0033045)	1/42	0.039172087804775095054576894426645594649016857147216796875	0.09721949005167511426162008092433097772300243377685546875	0.052859861923101443548222988511042785830795764923095703125	0.1358420716332643662926926708678365685045719146728515625	-1.2056608526696835	2.81013511245779	USP44
spindle assembly (GO:0051225)	1/39	0.036423008501687066662544367545706336386501789093017578125	0.09721949005167511426162008092433097772300243377685546875	0.049259333024261574285329601252669817768037319183349609375	0.1345010694685892238542379573118523694574832916259765625	-1.1955749125877946	2.786626963956906	CEP192
ovarian follicle development (GO:0001541)	1/41	0.03825655469077171577652052292251028120517730712890625	0.09721949005167511426162008092433097772300243377685546875	0.051661118955043862366327545032618218101561069488525390625	0.1358420716332643662926926708678365685045719146728515625	-1.190974609736189	2.775904651340874	BCL2
